pool_row_id,pool_row,name,path,parent,grandparent,condition,genotype,age,sex,branch_order,direction,depth,note,accept,channel,roi_id,step_y,step_x,analysis_date,analysis_time,analysis_version,status,num_timepoints,num_peaks,num_space_pixels,seconds_per_line,f0_baseline,baseline_method,baseline_percentile,manual_f0_baseline,detrend_method,detection_method,detection_source,peak_search_window_ms,width_search_window_ms,baseline_window_ms,peak_amplitude_mean,peak_amplitude_median,error_count,errors_text,peak_row_type,peak_id,peak_status,peak_warning_count,peak_warnings_text,onset_index,onset_time_sec,onset_value,peak_index,peak_time_sec,peak_value,peak_amplitude,peak_detection_method,onset_to_onset_interval_sec,peak_to_peak_interval_sec,baseline_mean,baseline_mean_status,baseline_mean_reason,baseline_std,baseline_std_status,baseline_std_reason,prominence,prominence_status,prominence_reason,rise_10_90_sec,rise_10_90_sec_status,rise_10_90_sec_reason,decay_90_10_sec,decay_90_10_sec_status,decay_90_10_sec_reason,decay_time_sec,decay_time_sec_status,decay_time_sec_reason,max_rise_slope,max_rise_slope_status,max_rise_slope_reason,max_decay_slope,max_decay_slope_status,max_decay_slope_reason,auc,auc_status,auc_reason,width_10_value,width_10_left_index,width_10_right_index,width_10_points,width_10_sec,width_10_status,width_20_value,width_20_left_index,width_20_right_index,width_20_points,width_20_sec,width_20_status,width_50_value,width_50_left_index,width_50_right_index,width_50_points,width_50_sec,width_50_status,width_80_value,width_80_left_index,width_80_right_index,width_80_points,width_80_sec,width_80_status,width_90_value,width_90_left_index,width_90_right_index,width_90_points,width_90_sec,width_90_status
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=1,128,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,1,ok,0,,0,0.0,0.003570361958989038,99,0.4007916000000001,0.10210632263233736,0.09853596067334833,absolute_threshold,,,,failed,insufficient_baseline_samples,,failed,insufficient_baseline_samples,,failed,baseline_mean_unavailable,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,1.2918062207362562,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,0.013423958026323872,51.028867746432134,,,,right_not_found_within_width_search_window,0.023277554093658705,54.48707756573064,,,,right_not_found_within_width_search_window,0.0528383422956632,68.85862212238001,200.71393576099788,131.85531363861787,0.5338030517345806,ok,0.0823991304976677,80.36563816392317,179.45637498596244,99.09073682203928,0.4011589389503439,ok,0.09225272656500254,89.36121748956417,172.8890356556891,83.52781816612493,0.3381540190637402,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=2,129,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,2,ok,0,,281,1.1376004000000002,-0.019173433931413474,379,1.5343436000000001,0.1229198072532942,0.14209324118470767,absolute_threshold,1.1376004000000002,1.1335520000000001,-0.024693977263559246,ok,,0.0037768780122215935,ok,,0.14761378451685345,ok,,0.22372027859905685,ok,,0.35352439095989907,ok,,0.35352439095989907,ok,,1.804392768842341,ok,,-0.9537889773968224,ok,,0.0738889434056365,ok,,-0.004964109812942706,285.57067451692694,483.0209846601018,197.45031014317487,0.7993578355836293,ok,0.009245214305528063,289.5129049514959,471.99646339003175,182.48355843853585,0.7387664379825687,ok,0.05187318666094036,303.52867029321186,438.1485685287484,134.61989823553654,0.5449951960167462,ok,0.09450115901635267,328.1988493889372,409.4818089901237,81.28295960118646,0.3290659336494433,ok,0.10871048313482344,340.8320811464736,395.6965130268889,54.86443188041528,0.22211316602467326,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=3,130,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,3,ok,0,,521,2.1092164,-0.018586744069168104,613,2.4816692000000002,0.12408667888053221,0.1426734229497003,absolute_threshold,0.971616,0.9473256000000001,-0.031082556949459633,ok,,0.005053871726681253,ok,,0.15516923582999184,ok,,0.23487930033443227,ok,,0.3491713524576112,ok,,0.3491713524576112,ok,,1.3715144699027355,ok,,-0.9075892701889696,ok,,0.07234626316476993,ok,,-0.0043194017741980725,525.3553953156951,718.9212841074169,193.56588879172182,0.7836321441844067,ok,0.00994794052077196,528.7520588967006,707.472814576862,178.72075568016135,0.7235331072955653,ok,0.05274996740568205,544.7144958320699,676.0321943221196,131.31769849004968,0.5316265705671172,ok,0.09555199429059215,568.9021266865119,642.7717970561658,73.86967036965393,0.299053973524507,ok,0.10981933658556217,583.3732049032932,632.6720615855289,49.29885668223574,0.1995814913923632,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=4,131,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,4,ok,0,,761,3.0808324000000002,-0.016218818541774312,856,3.4654304000000007,0.11846320482835923,0.13468202337013355,absolute_threshold,0.971616,0.9837612000000004,-0.0315806160346617,ok,,0.00467026141827518,ok,,0.15004382086302093,ok,,0.22550866508985257,ok,,0.33757750706379674,ok,,0.33757750706379674,ok,,1.7446496381331953,ok,,-1.2824667944005421,ok,,0.06831316207412508,ok,,-0.0027506162047609573,764.3687375649791,959.0565655596297,194.68782799465055,0.7881742028535434,ok,0.010717586132252398,769.1572679585964,943.7938535304783,174.63658557188182,0.7069987530292065,ok,0.05112219314329246,783.9641036782897,913.7840478110576,129.8199441327679,0.5255630618270976,ok,0.09152680015433252,810.4595568877656,882.9862335852857,72.52667669752009,0.2936169979422404,ok,0.10499500249134588,820.071895624917,875.6711522941924,55.599256669275405,0.22508803069989458,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=5,132,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,5,ok,0,,1001,4.0524484,-0.019810742684059968,1081,4.376320400000001,0.11789035233775064,0.1377010950218106,absolute_threshold,0.971616,0.9108900000000002,-0.03217704019527773,ok,,0.00550604088944197,ok,,0.15006739253302837,ok,,0.2374697192702202,ok,,0.3321699074386366,ok,,0.3321699074386366,ok,,1.5372431558627124,ok,,-0.9448395072088704,ok,,0.070385781974517,ok,,-0.006040633181878906,1003.706434622302,1197.2407147369345,193.53428011463245,0.7835041796160781,ok,0.007729476320302155,1007.0620517653116,1187.0399508689936,179.97789910368203,0.7286225267313464,ok,0.049039804826845335,1026.1755540670129,1154.898518784398,128.72296471738514,0.5211220503618621,ok,0.09035013333338852,1047.6229524873493,1125.4831768177314,77.86022433038215,0.3152093321791192,ok,0.10412024283556957,1062.36410660882,1115.1910389542459,52.8269323454258,0.21386455290722184,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=6,133,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,6,ok,0,,1239,5.015967600000001,-0.01852990473330763,1321,5.347936400000001,0.1184386468520152,0.13696855158532284,absolute_threshold,0.9635192000000004,0.971616,-0.033646250919404,ok,,0.005359627722866921,ok,,0.1520848977714192,ok,,0.22970245286089241,ok,,0.34656020864022885,ok,,0.34656020864022885,ok,,1.4864671921009736,ok,,-0.7817687468784538,ok,,0.06885215292098673,ok,,-0.004833049574775344,1242.443499814806,1435.8091433118325,193.36564349702644,0.782821471133362,ok,0.008863805583756941,1246.551406095306,1425.0080807121317,178.4566746168257,0.7224640015187572,ok,0.04995437105935379,1263.7585431281261,1393.2368894268175,129.47834629869135,0.5241801371556222,ok,0.09104493653495066,1288.734898868962,1364.4531530987128,75.71825422975076,0.306537780423723,ok,0.10474179169348294,1299.1825702774313,1350.2049024660096,51.022332188578275,0.20655880963224033,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=7,134,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,7,ok,0,,1478,5.983535200000001,-0.01847786086750711,1568,6.347891200000001,0.11943710048470345,0.13791496135221057,absolute_threshold,0.9675676000000006,0.9999548000000003,-0.03140553731745106,ok,,0.004520638808963953,ok,,0.1508426378021545,ok,,0.2408220939541028,ok,,0.34624483629129,ok,,0.34624483629129,ok,,1.370520063595308,ok,,-1.0948206121155888,ok,,0.07221207811024036,ok,,-0.004686364732286053,1481.941576884826,1682.5614430921185,200.6198662072925,0.812189466353603,ok,0.009105131402935004,1486.6951492017806,1670.571981337068,183.8768321352875,0.744406967216498,ok,0.05047961980859818,1504.410977733195,1636.8071685557436,132.39619082254853,0.5359927389260055,ok,0.09185410821426135,1527.902145669368,1607.3218169107918,79.41967124142366,0.32152259705377956,ok,0.1056456043494824,1541.4273228472068,1597.035102737586,55.607779890379106,0.2251225361082108,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=8,135,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,8,ok,0,,1716,6.947054400000001,-0.019538055834386864,1804,7.303313600000001,0.11748614440038631,0.13702420023477319,absolute_threshold,0.9635191999999995,0.9554223999999998,-0.02363556267719592,ok,,0.005186807985260521,ok,,0.14112170707758223,ok,,0.24711692105071847,ok,,0.3612379931732077,ok,,0.3612379931732077,ok,,1.4211768250075263,ok,,-1.233172943429048,ok,,0.07150284183754885,ok,,-0.005835635810909545,1719.0234424760401,1920.1322218829769,201.10877940693672,0.8141687825510427,ok,0.007866784212567774,1723.583070979677,1908.307392283065,184.72432130338802,0.7478379423646362,ok,0.04897404428299973,1741.2375758601602,1873.532883986474,132.29530812631378,0.5355843254185688,ok,0.09008130435343169,1767.4091141766005,1844.1346731416509,76.72555896505037,0.31061575291411,ok,0.10378372437690901,1780.0640810124294,1830.9024043814434,50.838323369014006,0.20581386832711634,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=9,136,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,9,ok,0,,1954,7.910573600000001,-0.016856868684742954,2050,8.299220000000002,0.1175049156754551,0.13436178436019805,absolute_threshold,0.9635192000000004,0.9959064000000009,-0.026496971568594943,ok,,0.0034528602790647542,ok,,0.14400188724405005,ok,,0.25948471158012953,ok,,0.3532744996445789,ok,,0.3532744996445789,ok,,1.304704279360557,ok,,-0.853486240925613,ok,,0.06977117394786117,ok,,-0.0034206902487231485,1959.71240805163,2160.6947190064648,200.9823109548347,0.813656787669553,ok,0.010015488187296657,1966.2794571467768,2147.958651079133,181.67919393235593,0.7355100487157499,ok,0.05032402349535607,1982.092832092697,2115.894929658216,133.8020975655188,0.5416844117842464,ok,0.09063255880341549,2012.8482043741908,2085.335806014309,72.48760164011833,0.29345880647985506,ok,0.1040687372394353,2023.808028933986,2073.4319733181487,49.62394438416277,0.20089757644484457,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=10,137,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,10,ok,0,,2192,8.874092800000001,-0.018901535606282074,2289,9.2667876,0.11891406497267203,0.1378156005789541,absolute_threshold,0.9635192000000004,0.9675675999999989,-0.02219845712582462,ok,,0.006047818648611302,ok,,0.14111252209849665,ok,,0.2642227272457536,ok,,0.37926937151774354,ok,,0.37926937151774354,ok,,1.5504198365585466,ok,,-0.8030461395877282,ok,,0.07472952116534193,ok,,-0.005119975548386665,2195.837676204827,2405.926722005237,210.08904580041008,0.8505244930183803,ok,0.008661584509508744,2201.444982592069,2394.4895015353877,193.0445189433185,0.7815214304901308,ok,0.05000626468319497,2219.2865454969483,2358.1503865364302,138.86384103948194,0.5621763740642388,ok,0.0913509448568812,2247.4596465079067,2325.3042097001007,77.84456319219407,0.31514592962727855,ok,0.1051325049147766,2261.103639856085,2312.2429527339837,51.13931287789865,0.2070323942548849,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=11,138,220110n_0068.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0068.tif.frames/220110n_0068.tif,220110n_0068.tif.frames,Treatment,,,,,,,,,True,0,1,0.004048400000000001,0.414,260630,20:51:20.968,1,ok,2500,11,293,0.004048400000000001,1997.2819497883766,percentile,20.0,1.0,single_exponential,absolute_threshold,df_f_signal,400.0,500.0,100.0,0.1339900311207135,0.13702420023477319,0,,peak,11,ok,0,,2431,9.841660400000002,-0.018256429439994438,2499,10.116951600000002,0.11586307157669465,0.1341195010166891,absolute_threshold,0.9675676000000006,0.8501640000000013,-0.016683909034430844,ok,,0.0075124500912527965,ok,,0.1325469806111255,ok,,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,1.5678154363044763,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,-0.004844479338325528,2435.3987430962675,,,,right_not_found_within_width_search_window,0.008567470763343382,2438.514654620227,,,,right_not_found_within_width_search_window,0.048803321068350114,2456.663151372752,,,,right_not_found_within_width_search_window,0.08903917137335685,2477.933286027524,,,,right_not_found_within_width_search_window,0.10245112147502576,2489.02571482763,,,,right_not_found_within_width_search_window
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0077.tif.frames/220110n_0077.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=1,139,220110n_0077.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0077.tif.frames/220110n_0077.tif,220110n_0077.tif.frames,Treatment,,,,,,,,,True,0,1,0.004688,0.414,260710,19:52:34.131,1,ok,2500,5,357,0.004688,1548.4499376146255,percentile,20.0,1.0,single_exponential,derivative_threshold,df_f_signal,700.0,750.0,100.0,0.2702619864203668,0.27313086540291276,0,,peak,1,ok,0,,202,0.946976,-0.056023966190503025,351,1.645488,0.22472334719418996,0.280747313384693,derivative_threshold,,,-0.05496844602003209,ok,,0.004348639880564089,ok,,0.27969179321422205,ok,,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,2.349814475575878,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,-0.027949234852033725,205.0386790718418,,,,right_not_found_within_width_search_window,0.0001254964864355751,210.54257483870063,,,,right_not_found_within_width_search_window,0.08434969050184347,232.9441281787059,485.87075701006347,252.92662883135756,1.1857200359614044,ok,0.16857388451725136,273.3706007920881,426.9747137252633,153.6041129331752,0.7200960814307253,ok,0.1966486158557207,301.56891665234104,403.3591712683743,101.79025461603328,0.4771927136399641,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0077.tif.frames/220110n_0077.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=2,140,220110n_0077.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0077.tif.frames/220110n_0077.tif,220110n_0077.tif.frames,Treatment,,,,,,,,,True,0,1,0.004688,0.414,260710,19:52:34.131,1,ok,2500,5,357,0.004688,1548.4499376146255,percentile,20.0,1.0,single_exponential,derivative_threshold,df_f_signal,700.0,750.0,100.0,0.2702619864203668,0.27313086540291276,0,,peak,2,ok,0,,615,2.8831200000000003,-0.061212994933516444,763,3.576944,0.22807320906113795,0.2892862039946544,derivative_threshold,1.9361440000000003,1.931456,-0.063948818886003,ok,,0.004541566529177017,ok,,0.29202202794714094,ok,,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,2.0514204187559097,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,-0.032284374534051,619.0435530228953,,,,right_not_found_within_width_search_window,-0.0033557541345855674,623.7119490677883,,,,right_not_found_within_width_search_window,0.08343010706381074,647.0378991512345,906.6150978732883,259.5771987220538,1.2168979076089883,ok,0.17021596826220706,689.7152078287636,846.515003170238,156.79979534147435,0.7350774405608318,ok,0.1991445886616725,716.522503252497,822.8702844287141,106.34778117621704,0.4985583981541055,ok
/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0077.tif.frames/220110n_0077.tif|channel=0|roi_id=1|peak_row_type=peak|peak_id=3,141,220110n_0077.tif,/Users/cudmore/Sites/cs_project/cloudscope-data/data-samples/diameter-sample-data/Treatment/220110n_0077.tif.frames/220110n_0077.tif,220110n_0077.tif.frames,Treatment,,,,,,,,,True,0,1,0.004688,0.414,260710,19:52:34.131,1,ok,2500,5,357,0.004688,1548.4499376146255,percentile,20.0,1.0,single_exponential,derivative_threshold,df_f_signal,700.0,750.0,100.0,0.2702619864203668,0.27313086540291276,0,,peak,3,ok,0,,1028,4.819264,-0.05319951495571144,1177,5.5177760000000005,0.20981354865474308,0.2630130636104545,derivative_threshold,1.936144,1.9408320000000003,-0.05840473003265689,ok,,0.004615811552119374,ok,,0.2682182786874,ok,,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,2.364251774807091,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,-0.026898208594665983,1031.3129916084297,,,,right_not_found_within_width_search_window,-0.000596902233620529,1036.8182205473684,,,,right_not_found_within_width_search_window,0.07830701684951583,1062.3272178377974,1314.333705283044,252.00648744524665,1.1814064131433164,ok,0.1572109359326522,1110.66022959838,1265.8049294176205,155.1446998192405,0.7273183527525995,ok,0.18351224229369764,1133.0777444392832,1234.2299005427096,101.15215610342648,0.47420130781286335,ok
